,State,Date,Total,lag_1,lag_7,lag_30,month,week,quarter,year,is_holiday
1945,Iowa,2021-12-12,102182784.0,102169961.0,101866411.0,75215701.0,12,49,4,2021,0
5041,Iowa,2021-12-19,105762342.0,102182784.0,100572084.0,76143300.0,12,50,4,2021,0
6890,Iowa,2021-12-26,100465037.0,105762342.0,103094970.0,77550280.0,12,51,4,2021,0
2031,Iowa,2022-01-02,95784306.0,100465037.0,103832897.0,84625327.0,1,52,1,2022,0
2547,Iowa,2022-01-09,97403752.0,95784306.0,102844373.0,84954704.0,1,1,1,2022,0
4009,Iowa,2022-01-16,99577445.0,97403752.0,96761843.0,81627169.0,1,2,1,2022,0
5858,Iowa,2022-01-23,97405833.0,99577445.0,102169961.0,78577608.0,1,3,1,2022,0
7707,Iowa,2022-01-30,98044270.0,97405833.0,102182784.0,86352759.0,1,4,1,2022,0
2332,Iowa,2022-02-06,98650651.0,98044270.0,105762342.0,79246251.0,2,5,1,2022,0
3235,Iowa,2022-02-13,99808344.0,98650651.0,100465037.0,79597243.0,2,6,1,2022,0
5084,Iowa,2022-02-20,99853709.0,99808344.0,95784306.0,81060402.0,2,7,1,2022,0
6933,Iowa,2022-02-27,102026030.0,99853709.0,97403752.0,79648389.0,2,8,1,2022,0
2375,Iowa,2022-03-06,106337264.0,102026030.0,99577445.0,80043512.0,3,9,1,2022,0
3278,Iowa,2022-03-13,106060560.0,106337264.0,97405833.0,82384685.0,3,10,1,2022,0
5127,Iowa,2022-03-20,107590345.0,106060560.0,98044270.0,81136830.0,3,11,1,2022,0
6976,Iowa,2022-03-27,105383641.0,107590345.0,98650651.0,79453066.0,3,12,1,2022,0
2117,Iowa,2022-04-03,111445944.0,105383641.0,99808344.0,79767883.0,4,13,2,2022,0
2633,Iowa,2022-04-10,111233416.0,111445944.0,99853709.0,73285694.0,4,14,2,2022,0
4310,Iowa,2022-04-17,114022027.0,111233416.0,102026030.0,75359497.0,4,15,2,2022,0
6159,Iowa,2022-04-24,107798902.0,114022027.0,106337264.0,74902560.0,4,16,2,2022,0
1988,Iowa,2022-05-01,114451834.0,107798902.0,106060560.0,107123241.0,5,17,2,2022,0
2504,Iowa,2022-05-08,113497323.0,114451834.0,107590345.0,106932039.0,5,18,2,2022,0
3837,Iowa,2022-05-15,120045447.0,113497323.0,105383641.0,103822589.0,5,19,2,2022,0
5686,Iowa,2022-05-22,116091521.0,120045447.0,111445944.0,101866411.0,5,20,2,2022,0
7535,Iowa,2022-05-29,116918119.0,116091521.0,111233416.0,100572084.0,5,21,2,2022,0
2289,Iowa,2022-06-05,122942227.0,116918119.0,114022027.0,103094970.0,6,22,2,2022,0
2805,Iowa,2022-06-12,123855971.0,122942227.0,107798902.0,103832897.0,6,23,2,2022,0
4912,Iowa,2022-06-19,121225511.0,123855971.0,114451834.0,102844373.0,6,24,2,2022,0
6761,Iowa,2022-06-26,123142814.0,121225511.0,113497323.0,96761843.0,6,25,2,2022,0
2160,Iowa,2022-07-03,127666471.0,123142814.0,120045447.0,102169961.0,7,26,3,2022,0
2676,Iowa,2022-07-10,118292839.0,127666471.0,116091521.0,102182784.0,7,27,3,2022,0
4396,Iowa,2022-07-17,120250571.0,118292839.0,116918119.0,105762342.0,7,28,3,2022,0
6245,Iowa,2022-07-24,121581654.0,120250571.0,122942227.0,100465037.0,7,29,3,2022,0
8008,Iowa,2022-07-31,118833542.0,121581654.0,123855971.0,95784306.0,7,30,3,2022,0
2461,Iowa,2022-08-07,121017679.0,118833542.0,121225511.0,97403752.0,8,31,3,2022,0
3665,Iowa,2022-08-14,118799397.0,121017679.0,123142814.0,99577445.0,8,32,3,2022,0
5514,Iowa,2022-08-21,117909148.0,118799397.0,127666471.0,97405833.0,8,33,3,2022,0
7363,Iowa,2022-08-28,116479097.0,117909148.0,118292839.0,98044270.0,8,34,3,2022,0
2203,Iowa,2022-09-04,118474984.0,116479097.0,120250571.0,98650651.0,9,35,3,2022,0
2719,Iowa,2022-09-11,114040881.0,118474984.0,121581654.0,99808344.0,9,36,3,2022,0
4611,Iowa,2022-09-18,114396176.0,114040881.0,118833542.0,99853709.0,9,37,3,2022,0
6460,Iowa,2022-09-25,111609040.0,114396176.0,121017679.0,102026030.0,9,38,3,2022,0
2074,Iowa,2022-10-02,112398449.0,111609040.0,118799397.0,106337264.0,10,39,4,2022,0
2590,Iowa,2022-10-09,113810898.0,112398449.0,117909148.0,106060560.0,10,40,4,2022,0
4224,Iowa,2022-10-16,110027794.0,113810898.0,116479097.0,107590345.0,10,41,4,2022,0
6073,Iowa,2022-10-23,109087987.0,110027794.0,118474984.0,105383641.0,10,42,4,2022,0
7879,Iowa,2022-10-30,107437128.0,109087987.0,114040881.0,111445944.0,10,43,4,2022,0
2418,Iowa,2022-11-06,108982306.0,107437128.0,114396176.0,111233416.0,11,44,4,2022,0
3450,Iowa,2022-11-13,108897484.0,108982306.0,111609040.0,114022027.0,11,45,4,2022,0
5299,Iowa,2022-11-20,111104860.0,108897484.0,112398449.0,107798902.0,11,46,4,2022,0
7148,Iowa,2022-11-27,106727485.0,111104860.0,113810898.0,114451834.0,11,47,4,2022,0
2246,Iowa,2022-12-04,107410636.0,106727485.0,110027794.0,113497323.0,12,48,4,2022,0
2762,Iowa,2022-12-11,109326075.0,107410636.0,109087987.0,120045447.0,12,49,4,2022,0
4697,Iowa,2022-12-18,113552627.0,109326075.0,107437128.0,116091521.0,12,50,4,2022,0
6546,Iowa,2022-12-25,109408805.0,113552627.0,108982306.0,116918119.0,12,51,4,2022,0
2848,Iowa,2023-01-01,103388682.0,109408805.0,108897484.0,122942227.0,1,52,1,2023,0
3063,Iowa,2023-01-08,102855771.0,103388682.0,111104860.0,123855971.0,1,1,1,2023,0
3751,Iowa,2023-01-15,104857393.0,102855771.0,106727485.0,121225511.0,1,2,1,2023,0
5600,Iowa,2023-01-22,102454897.0,104857393.0,107410636.0,123142814.0,1,3,1,2023,0
7449,Iowa,2023-01-29,103796979.0,102454897.0,109326075.0,127666471.0,1,4,1,2023,0
2934,Iowa,2023-02-05,107185445.0,103796979.0,113552627.0,118292839.0,2,5,1,2023,0
3149,Iowa,2023-02-12,111245455.0,107185445.0,109408805.0,120250571.0,2,6,1,2023,0
4783,Iowa,2023-02-19,105959999.0,111245455.0,103388682.0,121581654.0,2,7,1,2023,0
6632,Iowa,2023-02-26,106334891.0,105959999.0,102855771.0,118833542.0,2,8,1,2023,0
2977,Iowa,2023-03-05,114188857.0,106334891.0,104857393.0,121017679.0,3,9,1,2023,0
3192,Iowa,2023-03-12,118082890.0,114188857.0,102454897.0,118799397.0,3,10,1,2023,0
4826,Iowa,2023-03-19,115425746.0,118082890.0,103796979.0,117909148.0,3,11,1,2023,0
6675,Iowa,2023-03-26,107398798.0,115425746.0,107185445.0,116479097.0,3,12,1,2023,0
2891,Iowa,2023-04-02,114064233.0,107398798.0,111245455.0,118474984.0,4,13,2,2023,0
3106,Iowa,2023-04-09,118362929.0,114064233.0,105959999.0,114040881.0,4,14,2,2023,0
4095,Iowa,2023-04-16,117667202.0,118362929.0,106334891.0,114396176.0,4,15,2,2023,0
5944,Iowa,2023-04-23,116093179.0,117667202.0,114188857.0,111609040.0,4,16,2,2023,0
7750,Iowa,2023-04-30,120826306.0,116093179.0,118082890.0,112398449.0,4,17,2,2023,0
3020,Iowa,2023-05-07,123791461.0,120826306.0,115425746.0,113810898.0,5,18,2,2023,0
97,Kansas,2019-10-06,50331959.0,123791461.0,107398798.0,110027794.0,10,40,4,2019,0
3408,Kansas,2019-10-13,48317065.0,50331959.0,114064233.0,109087987.0,10,41,4,2019,0
5257,Kansas,2019-10-20,48601948.0,48317065.0,118362929.0,107437128.0,10,42,4,2019,0
7106,Kansas,2019-10-27,48102110.0,48601948.0,117667202.0,108982306.0,10,43,4,2019,0
54,Kansas,2019-11-03,47489199.0,48102110.0,116093179.0,108897484.0,11,44,4,2019,0
183,Kansas,2019-11-10,48524050.0,47489199.0,120826306.0,111104860.0,11,45,4,2019,0
4483,Kansas,2019-11-17,48710294.0,48524050.0,123791461.0,106727485.0,11,46,4,2019,0
6332,Kansas,2019-11-24,50469567.0,48710294.0,50331959.0,107410636.0,11,47,4,2019,0
11,Kansas,2019-12-01,48255943.0,50469567.0,48317065.0,109326075.0,12,48,4,2019,0
140,Kansas,2019-12-08,48371114.0,48255943.0,48601948.0,113552627.0,12,49,4,2019,0
3967,Kansas,2019-12-15,49474512.0,48371114.0,48102110.0,109408805.0,12,50,4,2019,0
5816,Kansas,2019-12-22,52416567.0,49474512.0,47489199.0,103388682.0,12,51,4,2019,0
7665,Kansas,2019-12-29,48921431.0,52416567.0,48524050.0,102855771.0,12,52,4,2019,0
484,Kansas,2020-01-05,47926649.0,48921431.0,48710294.0,104857393.0,1,1,1,2020,0
1000,Kansas,2020-01-12,47874480.0,47926649.0,50469567.0,102454897.0,1,2,1,2020,0
4741,Kansas,2020-01-19,45970258.0,47874480.0,48255943.0,103796979.0,1,3,1,2020,0
6590,Kansas,2020-01-26,45578142.0,45970258.0,48371114.0,107185445.0,1,4,1,2020,0
312,Kansas,2020-02-02,48454430.0,45578142.0,49474512.0,111245455.0,2,5,1,2020,0
828,Kansas,2020-02-09,46767766.0,48454430.0,52416567.0,105959999.0,2,6,1,2020,0
4053,Kansas,2020-02-16,46986707.0,46767766.0,48921431.0,106334891.0,2,7,1,2020,0
5902,Kansas,2020-02-23,47027994.0,46986707.0,47926649.0,114188857.0,2,8,1,2020,0
226,Kansas,2020-03-01,49739279.0,47027994.0,47874480.0,118082890.0,3,9,1,2020,0
742,Kansas,2020-03-08,50679734.0,49739279.0,45970258.0,115425746.0,3,10,1,2020,0
3795,Kansas,2020-03-15,56199276.0,50679734.0,45578142.0,107398798.0,3,11,1,2020,0
5644,Kansas,2020-03-22,56741186.0,56199276.0,48454430.0,114064233.0,3,12,1,2020,0
7493,Kansas,2020-03-29,49573935.0,56741186.0,46767766.0,118362929.0,3,13,1,2020,0
527,Kansas,2020-04-05,51139583.0,49573935.0,46986707.0,117667202.0,4,14,2,2020,0
1043,Kansas,2020-04-12,53992655.0,51139583.0,47027994.0,116093179.0,4,15,2,2020,0
4870,Kansas,2020-04-19,53915809.0,53992655.0,49739279.0,120826306.0,4,16,2,2020,0
6719,Kansas,2020-04-26,53151527.0,53915809.0,50679734.0,123791461.0,4,17,2,2020,0
398,Kansas,2020-05-03,55107460.0,53151527.0,56199276.0,50331959.0,5,18,2,2020,0
914,Kansas,2020-05-10,54867045.0,55107460.0,56741186.0,48317065.0,5,19,2,2020,0
4354,Kansas,2020-05-17,55211390.0,54867045.0,49573935.0,48601948.0,5,20,2,2020,0
6203,Kansas,2020-05-24,55036532.0,55211390.0,51139583.0,48102110.0,5,21,2,2020,0
7966,Kansas,2020-05-31,54431344.0,55036532.0,53992655.0,47489199.0,5,22,2,2020,0
699,Kansas,2020-06-07,60420222.0,54431344.0,53915809.0,48524050.0,6,23,2,2020,0
3623,Kansas,2020-06-14,58714696.0,60420222.0,53151527.0,48710294.0,6,24,2,2020,0
5472,Kansas,2020-06-21,57777801.0,58714696.0,55107460.0,50469567.0,6,25,2,2020,0
7321,Kansas,2020-06-28,59540738.0,57777801.0,54867045.0,48255943.0,6,26,2,2020,0
570,Kansas,2020-07-05,62341967.0,59540738.0,55211390.0,48371114.0,7,27,3,2020,0
1086,Kansas,2020-07-12,57070126.0,62341967.0,55036532.0,49474512.0,7,28,3,2020,0
4956,Kansas,2020-07-19,57934642.0,57070126.0,54431344.0,52416567.0,7,29,3,2020,0
6805,Kansas,2020-07-26,55812175.0,57934642.0,60420222.0,48921431.0,7,30,3,2020,0
355,Kansas,2020-08-02,55336553.0,55812175.0,58714696.0,47926649.0,8,31,3,2020,0
871,Kansas,2020-08-09,56686281.0,55336553.0,57777801.0,47874480.0,8,32,3,2020,0
4182,Kansas,2020-08-16,56533008.0,56686281.0,59540738.0,45970258.0,8,33,3,2020,0
6031,Kansas,2020-08-23,54631653.0,56533008.0,62341967.0,45578142.0,8,34,3,2020,0
7837,Kansas,2020-08-30,54662599.0,54631653.0,57070126.0,48454430.0,8,35,3,2020,0
613,Kansas,2020-09-06,56449771.0,54662599.0,57934642.0,46767766.0,9,36,3,2020,0
3365,Kansas,2020-09-13,53396659.0,56449771.0,55812175.0,46986707.0,9,37,3,2020,0
5214,Kansas,2020-09-20,53610089.0,53396659.0,55336553.0,47027994.0,9,38,3,2020,0
7063,Kansas,2020-09-27,52805521.0,53610089.0,56686281.0,49739279.0,9,39,3,2020,0
441,Kansas,2020-10-04,52679711.0,52805521.0,56533008.0,50679734.0,10,40,4,2020,0
957,Kansas,2020-10-11,53467896.0,52679711.0,54631653.0,56199276.0,10,41,4,2020,0
4655,Kansas,2020-10-18,52216444.0,53467896.0,54662599.0,56741186.0,10,42,4,2020,0
6504,Kansas,2020-10-25,50123548.0,52216444.0,56449771.0,49573935.0,10,43,4,2020,0
269,Kansas,2020-11-01,49731547.0,50123548.0,53396659.0,51139583.0,11,44,4,2020,0
785,Kansas,2020-11-08,52059074.0,49731547.0,53610089.0,53992655.0,11,45,4,2020,0
3924,Kansas,2020-11-15,50940709.0,52059074.0,52805521.0,53915809.0,11,46,4,2020,0
5773,Kansas,2020-11-22,52763618.0,50940709.0,52679711.0,53151527.0,11,47,4,2020,0
7622,Kansas,2020-11-29,51187350.0,52763618.0,53467896.0,55107460.0,11,48,4,2020,0
656,Kansas,2020-12-06,50030283.0,51187350.0,52216444.0,54867045.0,12,49,4,2020,0
3494,Kansas,2020-12-13,51776970.0,50030283.0,50123548.0,55211390.0,12,50,4,2020,0
5343,Kansas,2020-12-20,52936446.0,51776970.0,49731547.0,55036532.0,12,51,4,2020,0
7192,Kansas,2020-12-27,52101711.0,52936446.0,52059074.0,54431344.0,12,52,4,2020,0
1215,Kansas,2021-01-03,50868820.0,52101711.0,50940709.0,60420222.0,1,53,1,2021,0
1731,Kansas,2021-01-10,50589576.0,50868820.0,52763618.0,58714696.0,1,1,1,2021,0
4268,Kansas,2021-01-17,49405363.0,50589576.0,51187350.0,57777801.0,1,2,1,2021,0
6117,Kansas,2021-01-24,49264081.0,49405363.0,50030283.0,59540738.0,1,3,1,2021,0
7923,Kansas,2021-01-31,50249197.0,49264081.0,51776970.0,62341967.0,1,4,1,2021,0
1516,Kansas,2021-02-07,51903922.0,50249197.0,52936446.0,57070126.0,2,5,1,2021,0
3537,Kansas,2021-02-14,49473049.0,51903922.0,52101711.0,57934642.0,2,6,1,2021,0
5386,Kansas,2021-02-21,48029085.0,49473049.0,50868820.0,55812175.0,2,7,1,2021,0
7235,Kansas,2021-02-28,52003516.0,48029085.0,50589576.0,55336553.0,2,8,1,2021,0
1559,Kansas,2021-03-07,54781179.0,52003516.0,49405363.0,56686281.0,3,9,1,2021,0
3580,Kansas,2021-03-14,59343851.0,54781179.0,49264081.0,56533008.0,3,10,1,2021,0
5429,Kansas,2021-03-21,59205729.0,59343851.0,50249197.0,54631653.0,3,11,1,2021,0
7278,Kansas,2021-03-28,52129782.0,59205729.0,51903922.0,54662599.0,3,12,1,2021,0
1301,Kansas,2021-04-04,55653199.0,52129782.0,49473049.0,56449771.0,4,13,2,2021,0
1817,Kansas,2021-04-11,56348860.0,55653199.0,48029085.0,53396659.0,4,14,2,2021,0
4526,Kansas,2021-04-18,54961229.0,56348860.0,52003516.0,53610089.0,4,15,2,2021,0
6375,Kansas,2021-04-25,56106391.0,54961229.0,54781179.0,52805521.0,4,16,2,2021,0
1172,Kansas,2021-05-02,59355868.0,56106391.0,59343851.0,52679711.0,5,17,2,2021,0
1688,Kansas,2021-05-09,58628492.0,59355868.0,59205729.0,53467896.0,5,18,2,2021,0
4139,Kansas,2021-05-16,56506821.0,58628492.0,52129782.0,52216444.0,5,19,2,2021,0
5988,Kansas,2021-05-23,58120185.0,56506821.0,55653199.0,50123548.0,5,20,2,2021,0
7794,Kansas,2021-05-30,58608591.0,58120185.0,56348860.0,49731547.0,5,21,2,2021,0
1473,Kansas,2021-06-06,62516133.0,58608591.0,54961229.0,52059074.0,6,22,2,2021,0
3322,Kansas,2021-06-13,63747306.0,62516133.0,56106391.0,50940709.0,6,23,2,2021,0
5171,Kansas,2021-06-20,64694666.0,63747306.0,59355868.0,52763618.0,6,24,2,2021,0
7020,Kansas,2021-06-27,61546477.0,64694666.0,58628492.0,51187350.0,6,25,2,2021,0
1344,Kansas,2021-07-04,65793576.0,61546477.0,56506821.0,50030283.0,7,26,3,2021,0
1860,Kansas,2021-07-11,61453800.0,65793576.0,58120185.0,51776970.0,7,27,3,2021,0
4569,Kansas,2021-07-18,60484849.0,61453800.0,58608591.0,52936446.0,7,28,3,2021,0
6418,Kansas,2021-07-25,61028084.0,60484849.0,62516133.0,52101711.0,7,29,3,2021,0
1129,Kansas,2021-08-01,60808014.0,61028084.0,63747306.0,50868820.0,8,30,3,2021,0
1645,Kansas,2021-08-08,61015142.0,60808014.0,64694666.0,50589576.0,8,31,3,2021,0
3881,Kansas,2021-08-15,61587649.0,61015142.0,61546477.0,49405363.0,8,32,3,2021,0
5730,Kansas,2021-08-22,60003063.0,61587649.0,65793576.0,49264081.0,8,33,3,2021,0
7579,Kansas,2021-08-29,60315652.0,60003063.0,61453800.0,50249197.0,8,34,3,2021,0
1387,Kansas,2021-09-05,61220164.0,60315652.0,60484849.0,51903922.0,9,35,3,2021,0
1903,Kansas,2021-09-12,58019746.0,61220164.0,61028084.0,49473049.0,9,36,3,2021,0
4999,Kansas,2021-09-19,58620693.0,58019746.0,60808014.0,48029085.0,9,37,3,2021,0
6848,Kansas,2021-09-26,57965250.0,58620693.0,61015142.0,52003516.0,9,38,3,2021,0
1258,Kansas,2021-10-03,82900044.0,57965250.0,61587649.0,54781179.0,10,39,4,2021,0
1774,Kansas,2021-10-10,84206741.0,82900044.0,60003063.0,59343851.0,10,40,4,2021,0
4440,Kansas,2021-10-17,81123034.0,84206741.0,60315652.0,59205729.0,10,41,4,2021,0
6289,Kansas,2021-10-24,79347468.0,81123034.0,61220164.0,52129782.0,10,42,4,2021,0
8052,Kansas,2021-10-31,78863272.0,79347468.0,58019746.0,55653199.0,10,43,4,2021,0
1602,Kansas,2021-11-07,79954985.0,78863272.0,58620693.0,56348860.0,11,44,4,2021,0
3709,Kansas,2021-11-14,80314797.0,79954985.0,57965250.0,54961229.0,11,45,4,2021,0
5558,Kansas,2021-11-21,82999329.0,80314797.0,82900044.0,56106391.0,11,46,4,2021,0
7407,Kansas,2021-11-28,78440980.0,82999329.0,84206741.0,59355868.0,11,47,4,2021,0
1430,Kansas,2021-12-05,78480381.0,78440980.0,81123034.0,58628492.0,12,48,4,2021,0
1946,Kansas,2021-12-12,80608216.0,78480381.0,79347468.0,56506821.0,12,49,4,2021,0
5042,Kansas,2021-12-19,84460876.0,80608216.0,78863272.0,58120185.0,12,50,4,2021,0
6891,Kansas,2021-12-26,83443647.0,84460876.0,79954985.0,58608591.0,12,51,4,2021,0
2032,Kansas,2022-01-02,79504173.0,83443647.0,80314797.0,62516133.0,1,52,1,2022,0
2548,Kansas,2022-01-09,76822109.0,79504173.0,82999329.0,63747306.0,1,1,1,2022,0
4010,Kansas,2022-01-16,78883181.0,76822109.0,78440980.0,64694666.0,1,2,1,2022,0
5859,Kansas,2022-01-23,75806888.0,78883181.0,78480381.0,61546477.0,1,3,1,2022,0
7708,Kansas,2022-01-30,78220590.0,75806888.0,80608216.0,65793576.0,1,4,1,2022,0
2333,Kansas,2022-02-06,78785428.0,78220590.0,84460876.0,61453800.0,2,5,1,2022,0
3236,Kansas,2022-02-13,79062421.0,78785428.0,83443647.0,60484849.0,2,6,1,2022,0
5085,Kansas,2022-02-20,75767595.0,79062421.0,79504173.0,61028084.0,2,7,1,2022,0
6934,Kansas,2022-02-27,80457892.0,75767595.0,76822109.0,60808014.0,2,8,1,2022,0
2376,Kansas,2022-03-06,83339037.0,80457892.0,78883181.0,61015142.0,3,9,1,2022,0
3279,Kansas,2022-03-13,81663312.0,83339037.0,75806888.0,61587649.0,3,10,1,2022,0
5128,Kansas,2022-03-20,83082913.0,81663312.0,78220590.0,60003063.0,3,11,1,2022,0
6977,Kansas,2022-03-27,82019286.0,83082913.0,78785428.0,60315652.0,3,12,1,2022,0
2118,Kansas,2022-04-03,86725019.0,82019286.0,79062421.0,61220164.0,4,13,2,2022,0
2634,Kansas,2022-04-10,86064766.0,86725019.0,75767595.0,58019746.0,4,14,2,2022,0
4311,Kansas,2022-04-17,87097621.0,86064766.0,80457892.0,58620693.0,4,15,2,2022,0
6160,Kansas,2022-04-24,83057568.0,87097621.0,83339037.0,57965250.0,4,16,2,2022,0
1989,Kansas,2022-05-01,86997853.0,83057568.0,81663312.0,82900044.0,5,17,2,2022,0
2505,Kansas,2022-05-08,86153843.0,86997853.0,83082913.0,84206741.0,5,18,2,2022,0
3838,Kansas,2022-05-15,90747539.0,86153843.0,82019286.0,81123034.0,5,19,2,2022,0
5687,Kansas,2022-05-22,87205384.0,90747539.0,86725019.0,79347468.0,5,20,2,2022,0
7536,Kansas,2022-05-29,88373730.0,87205384.0,86064766.0,78863272.0,5,21,2,2022,0
2290,Kansas,2022-06-05,90128642.0,88373730.0,87097621.0,79954985.0,6,22,2,2022,0
2806,Kansas,2022-06-12,92872869.0,90128642.0,83057568.0,80314797.0,6,23,2,2022,0
4913,Kansas,2022-06-19,95907245.0,92872869.0,86997853.0,82999329.0,6,24,2,2022,0
6762,Kansas,2022-06-26,92862803.0,95907245.0,86153843.0,78440980.0,6,25,2,2022,0
2161,Kansas,2022-07-03,97005014.0,92862803.0,90747539.0,78480381.0,7,26,3,2022,0
2677,Kansas,2022-07-10,92985889.0,97005014.0,87205384.0,80608216.0,7,27,3,2022,0
4397,Kansas,2022-07-17,92242837.0,92985889.0,88373730.0,84460876.0,7,28,3,2022,0
6246,Kansas,2022-07-24,91465019.0,92242837.0,90128642.0,83443647.0,7,29,3,2022,0
8009,Kansas,2022-07-31,90742378.0,91465019.0,92872869.0,79504173.0,7,30,3,2022,0
2462,Kansas,2022-08-07,93112554.0,90742378.0,95907245.0,76822109.0,8,31,3,2022,0
3666,Kansas,2022-08-14,92208149.0,93112554.0,92862803.0,78883181.0,8,32,3,2022,0
5515,Kansas,2022-08-21,88534643.0,92208149.0,97005014.0,75806888.0,8,33,3,2022,0
7364,Kansas,2022-08-28,89760228.0,88534643.0,92985889.0,78220590.0,8,34,3,2022,0
2204,Kansas,2022-09-04,93015446.0,89760228.0,92242837.0,78785428.0,9,35,3,2022,0
2720,Kansas,2022-09-11,90032274.0,93015446.0,91465019.0,79062421.0,9,36,3,2022,0
4612,Kansas,2022-09-18,89581306.0,90032274.0,90742378.0,75767595.0,9,37,3,2022,0
6461,Kansas,2022-09-25,87433217.0,89581306.0,93112554.0,80457892.0,9,38,3,2022,0
2075,Kansas,2022-10-02,87253392.0,87433217.0,92208149.0,83339037.0,10,39,4,2022,0
2591,Kansas,2022-10-09,88764637.0,87253392.0,88534643.0,81663312.0,10,40,4,2022,0
4225,Kansas,2022-10-16,85774103.0,88764637.0,89760228.0,83082913.0,10,41,4,2022,0
6074,Kansas,2022-10-23,84007160.0,85774103.0,93015446.0,82019286.0,10,42,4,2022,0
7880,Kansas,2022-10-30,83002733.0,84007160.0,90032274.0,86725019.0,10,43,4,2022,0
2419,Kansas,2022-11-06,84389780.0,83002733.0,89581306.0,86064766.0,11,44,4,2022,0
3451,Kansas,2022-11-13,83975554.0,84389780.0,87433217.0,87097621.0,11,45,4,2022,0
5300,Kansas,2022-11-20,85163591.0,83975554.0,87253392.0,83057568.0,11,46,4,2022,0
7149,Kansas,2022-11-27,86453163.0,85163591.0,88764637.0,86997853.0,11,47,4,2022,0
2247,Kansas,2022-12-04,82078819.0,86453163.0,85774103.0,86153843.0,12,48,4,2022,0
2763,Kansas,2022-12-11,84610185.0,82078819.0,84007160.0,90747539.0,12,49,4,2022,0
4698,Kansas,2022-12-18,87682837.0,84610185.0,83002733.0,87205384.0,12,50,4,2022,0
6547,Kansas,2022-12-25,91741790.0,87682837.0,84389780.0,88373730.0,12,51,4,2022,0
2849,Kansas,2023-01-01,82286821.0,91741790.0,83975554.0,90128642.0,1,52,1,2023,0
3064,Kansas,2023-01-08,80180821.0,82286821.0,85163591.0,92872869.0,1,1,1,2023,0
3752,Kansas,2023-01-15,81402484.0,80180821.0,86453163.0,95907245.0,1,2,1,2023,0
5601,Kansas,2023-01-22,79711319.0,81402484.0,82078819.0,92862803.0,1,3,1,2023,0
7450,Kansas,2023-01-29,82211005.0,79711319.0,84610185.0,97005014.0,1,4,1,2023,0
2935,Kansas,2023-02-05,82693189.0,82211005.0,87682837.0,92985889.0,2,5,1,2023,0
3150,Kansas,2023-02-12,85796601.0,82693189.0,91741790.0,92242837.0,2,6,1,2023,0
4784,Kansas,2023-02-19,82138038.0,85796601.0,82286821.0,91465019.0,2,7,1,2023,0
6633,Kansas,2023-02-26,84463677.0,82138038.0,80180821.0,90742378.0,2,8,1,2023,0
2978,Kansas,2023-03-05,90385105.0,84463677.0,81402484.0,93112554.0,3,9,1,2023,0
3193,Kansas,2023-03-12,93010721.0,90385105.0,79711319.0,92208149.0,3,10,1,2023,0
4827,Kansas,2023-03-19,92039959.0,93010721.0,82211005.0,88534643.0,3,11,1,2023,0
6676,Kansas,2023-03-26,84923537.0,92039959.0,82693189.0,89760228.0,3,12,1,2023,0
2892,Kansas,2023-04-02,88919304.0,84923537.0,85796601.0,93015446.0,4,13,2,2023,0
3107,Kansas,2023-04-09,94272251.0,88919304.0,82138038.0,90032274.0,4,14,2,2023,0
4096,Kansas,2023-04-16,92228322.0,94272251.0,84463677.0,89581306.0,4,15,2,2023,0
5945,Kansas,2023-04-23,91618567.0,92228322.0,90385105.0,87433217.0,4,16,2,2023,0
7751,Kansas,2023-04-30,93432681.0,91618567.0,93010721.0,87253392.0,4,17,2,2023,0
3021,Kansas,2023-05-07,94692553.0,93432681.0,92039959.0,88764637.0,5,18,2,2023,0
98,Kentucky,2019-10-06,106008269.0,94692553.0,84923537.0,85774103.0,10,40,4,2019,0
3409,Kentucky,2019-10-13,98289687.0,106008269.0,88919304.0,84007160.0,10,41,4,2019,0
5258,Kentucky,2019-10-20,94431653.0,98289687.0,94272251.0,83002733.0,10,42,4,2019,0
7107,Kentucky,2019-10-27,91910509.0,94431653.0,92228322.0,84389780.0,10,43,4,2019,0
55,Kentucky,2019-11-03,92866945.0,91910509.0,91618567.0,83975554.0,11,44,4,2019,0
